Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
491,True,900,1600,1,45,1,64.88%,56.55,-673,0.53354,-0.89722,-1.2028,0.532,0.548,6.619,106.45,10.05,112500,55166
492,True,900,1600,1,45,1,64.96%,54.5,-810,0.02327,-0.51841,-1.20326,0.815,0.809,6.512,122.6,15.9,112500,62423
493,True,900,1600,1,45,1,64.92%,62.95,-432,0.18551,-0.64292,-1.20012,0.492,0.483,6.585,113.55,11.2,112500,59422
494,True,900,1600,1,45,1,65.04%,90.85,-277,0.27476,-0.97202,-1.19872,0.879,0.577,5.727,111.55,19.4,112500,66526
495,True,900,1600,1,45,1,64.84%,55.8,-339,-0.38113,-1.32219,-1.19967,4.296,0.577,6.145,103.1,18.0,112500,52994
496,True,900,1600,1,45,1,64.96%,59.75,-463,0.10702,-0.78654,-1.20305,0.659,0.39,6.19,121.35,13.65,112500,60100
497,True,900,1600,1,45,1,65.08%,75.8,-296,-0.13433,-1.65814,-1.19881,0.525,0.519,6.415,106.25,19.95,112500,68297
498,True,900,1600,1,45,1,64.88%,76.4,-576,0.65673,0.65176,-1.20064,0.62,0.548,6.015,104.3,9.75,112500,56999
499,True,900,1600,1,45,1,64.84%,71.2,-140,0.27648,-0.83758,-1.1974,0.507,0.548,6.606,92.7,17.4,112500,53718
500,True,900,1600,1,45,1,64.88%,90.6,-423,-0.10061,-1.1824,-1.19904,0.53,0.577,6.776,114.1,13.15,112500,56716
501,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
502,True,900,1600,1,45,1,64.88%,59.5,-265,-0.41248,-1.28384,-1.19985,0.546,0.577,6.746,116.45,14.65,112500,56871
503,True,900,1600,1,45,1,65.04%,58.0,-398,-0.73123,-1.45087,-1.20279,0.502,0.548,6.783,113.55,14.75,112500,65080
504,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
505,True,900,1600,1,45,1,64.72%,59.8,-180,0.5953,-0.87909,-1.20692,0.585,0.564,7.128,119.5,17.95,112500,45023
506,True,900,1600,1,45,1,64.84%,93.15,-149,0.33514,-1.10658,-1.19937,0.559,0.283,7.294,111.15,15.05,112500,53034
507,True,900,1600,1,45,1,64.96%,53.35,-242,-0.8951,-0.76334,-1.19903,0.618,nan,7.062,129.3,7.7,112500,61680
