Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
411,True,900,1600,50,35,5,70.0%,53.35,-356,1.03615,-1.33486,-1.0934,0.668,0.313,6.895,116.3,14.4,87500,42667
412,True,900,1600,50,35,5,70.0%,91.7,-294,0.39579,-1.20225,-1.05881,0.622,0.535,6.498,116.9,14.0,87500,41848
413,True,900,1600,50,35,5,70.0%,73.3,-529,0.21975,-0.93781,-1.25254,0.521,0.577,6.963,103.2,12.3,87500,46292
414,True,900,1600,50,35,5,72.0%,73.85,-292,-0.76261,-1.5559,-1.19315,3.313,0.479,6.32,114.4,6.8,87500,51201
415,True,900,1600,50,35,5,68.0%,77.8,-196,-0.49679,1.11281,-1.2796,0.744,0.803,7.035,123.7,28.15,87500,32646
416,False,900,1600,50,35,5,64.0%,0.0,0,,,,,,,,,87500,0
417,True,900,1600,50,35,5,70.0%,60.7,-165,-0.99232,0.20349,-1.3412,0.628,nan,6.395,123.45,18.3,87500,49157
418,True,900,1600,50,35,5,70.0%,57.75,-404,-0.24498,4.28434,-1.03137,0.723,0.546,7.018,117.3,20.15,87500,39863
419,True,900,1600,50,35,5,70.0%,90.95,-225,0.34314,-0.46277,-1.33979,0.715,1.181,6.001,117.05,20.3,87500,49099
420,True,900,1600,50,35,5,70.0%,54.55,-71,0.02309,0.40323,-1.2275,0.537,0.577,6.971,113.5,7.15,87500,45654
421,True,900,1600,50,35,5,70.0%,62.1,-160,-0.01878,-1.29494,-1.09037,0.559,0.577,7.41,114.8,13.4,87500,38983
422,True,900,1600,50,35,5,70.0%,55.35,-382,-0.41828,2.70488,-1.27366,3.789,0.577,6.563,123.3,6.05,87500,46872
423,True,900,1600,50,35,5,70.0%,89.15,-281,-0.27421,-0.61702,-1.05079,0.696,0.577,6.697,111.55,14.9,87500,41631
424,True,900,1600,50,35,5,70.0%,69.25,-387,-0.21124,-1.24601,-1.3578,0.672,0.577,6.581,110.55,17.05,87500,49893
425,True,900,1600,50,35,5,72.0%,73.7,-59,-1.16411,-0.39265,-1.28564,0.525,0.577,5.928,127.4,15.6,87500,61722
426,True,900,1600,50,35,5,70.0%,53.65,-283,0.13678,-0.74872,-1.09031,0.678,0.636,6.799,122.45,28.7,87500,42598
427,False,900,1600,50,35,5,64.0%,0.0,0,,,,,,,,,87500,0
428,True,900,1600,50,35,5,72.0%,92.4,-262,-1.0655,-1.15281,-1.12847,0.593,0.577,6.586,114.45,19.25,87500,54928
429,True,900,1600,50,35,5,70.0%,58.6,-350,-0.24155,-1.22423,-1.29035,0.608,0.577,6.139,116.1,16.9,87500,47365
430,True,900,1600,50,35,5,68.0%,82.2,-107,0.91534,-1.27298,-0.82782,0.56,0.816,7.475,98.6,24.8,87500,28686
431,True,900,1600,50,35,5,72.0%,62.05,-395,-0.04838,-0.84055,-1.17502,0.663,nan,6.91,113.55,23.7,87500,51429
432,True,900,1600,50,35,5,72.0%,91.75,-313,-0.58309,-1.0635,-1.20638,0.512,nan,5.974,121.1,2.15,87500,58234
433,True,900,1600,50,35,5,70.0%,91.45,-178,0.62545,-0.83212,-1.0339,0.797,0.577,7.244,96.55,16.05,87500,41073
