Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Trade Number STDV,Market Price STDV,Excess Demand STDV,Speculator Proportion STDV,Kurtosis MP STDV,Kurtosis ED STDV,Kurtosis SP STDV,MP Volatility Last 100 Trades STDV,MP Volatility Last 10 Trades STDV,Pre-CUSP Market Price Difference STDV,Last 100 Pre-CUSP Market Prices Difference STDV
59328.9375,57.85884533898303,-423.51271186440675,64.92911016949132,,,,1.3611422505307855,1.0197984496124006,0.0,11.651747881355929,8721.151745881702,21.176394798313677,172.30845373410733,0.13949079818374135,,,,2.810936969109821,2.3694019583003714,0.0,6.021920112304592
59329.9375,57.87923728813554,-423.416313559322,64.92911016949132,,,,1.3604883227176214,1.0179890282131636,0.37123940677966105,11.677860169491519,8721.151745881702,21.18459558491114,172.31834388899932,0.13949079818374135,,,,2.805063619628059,2.2047968959848054,1.1651142238204764,6.046718475291407
59330.9375,57.89835805084743,-423.3093220338983,64.92919491525404,,,,1.3537940552016974,1.0406608557844663,0.6239936440677967,11.645868644067791,8721.151745881702,21.18650521275922,172.2964829841076,0.1395702701621238,,,,2.781593267572868,2.250122451122296,1.5285243534573343,6.044824082315006
59331.9375,57.93421610169492,-423.3262711864407,64.92919491525404,,,,1.3569798301486176,1.0838408360128595,0.8750000000000001,11.6583686440678,8721.151745881702,21.199002985128097,172.34235460611745,0.1395702701621238,,,,2.779695318236493,2.481676391596794,1.8063506144635606,6.053702019736563
59332.9375,57.939830508474614,-423.2944915254237,64.92919491525404,,,,1.357059447983012,1.121925039872406,1.1616525423728814,11.65847457627119,8721.151745881702,21.15935896461202,172.34243027978172,0.1395702701621238,,,,2.776855667430309,2.610104660216461,2.0598196044804635,6.060557062710539
59333.9375,57.97812499999999,-423.2637711864407,64.92919491525404,,,,1.333864262990453,0.9685841269841245,1.461758474576272,11.709480932203393,8721.151745881702,21.21388995179614,172.28376683423116,0.1395702701621238,,,,2.7020681570159866,2.160794973138013,2.293625904353863,6.097782196656155
59334.9375,57.946186440677955,-423.385593220339,64.92919491525404,,,,1.3284559915164338,0.9077507886435308,1.722245762711864,11.720391949152546,8721.151745881702,21.161794285068197,172.40352756793703,0.1395702701621238,,,,2.6906006094118804,1.9188974935859682,2.4933614909087014,6.092135973123051
59335.9375,57.91779661016947,-423.3866525423729,64.92919491525404,,,,1.3305408271473993,0.9161327014217983,1.9679025423728806,11.712076271186442,8721.151745881702,21.19037762361759,172.57640739580245,0.1395702701621238,,,,2.6903068088107687,1.943296815516357,2.6006716552265217,6.120842356669517
59336.9375,57.928972457627076,-423.3188559322034,64.9292372881354,,,,1.3287497348886526,0.9138069073783331,2.1943855932203373,11.726694915254242,8721.151745881702,21.20535752137677,172.53393495846083,0.13962210972782566,,,,2.681829078382896,2.0001283166253154,2.7739930306993785,6.105354805148821
59337.9375,57.983527542372826,-423.3898305084746,64.92927966101675,,,,1.3317433722163294,0.8611690363349103,2.4049788135593215,11.73252118644068,8721.151745881702,21.199455875084734,172.39919230306998,0.139601089403331,,,,2.6891861529688272,1.6689502650542056,2.90988718539989,6.099687109888027
59338.9375,57.998093220338916,-423.34851694915255,64.92927966101675,,,,1.3303934252385987,0.8311319875776372,2.6086334745762727,11.764406779661014,8721.151745881702,21.238214742110227,172.3194041682054,0.139601089403331,,,,2.6978889868182843,1.5569968374514813,2.9843708591562677,6.089630153860043
59339.9375,58.00746822033892,-423.41207627118644,64.92927966101675,,,,1.336492046659594,0.8572109374999975,2.8314088983050874,11.76234110169491,8721.151745881702,21.245681760869896,172.47302878783228,0.139601089403331,,,,2.703821352129526,1.803439122778437,3.0883728482408572,6.087267355921139
59340.9375,58.010805084745755,-423.4449152542373,64.92932203389812,,,,1.322311770943793,0.8320939490445839,3.0366525423728836,11.755614406779657,8721.151745881702,21.251610601679072,172.56987388432086,0.13954361940947732,,,,2.6595984484580892,1.611460805937166,3.1591828456350126,6.0211162005454115
59341.9375,58.00911016949152,-423.41101694915255,64.92936440677947,,,,1.2967571580063593,0.8019222222222198,3.2673728813559353,11.754766949152533,8721.151745881702,21.32516533438158,172.53519207902343,0.13953470895912934,,,,2.53494278600177,1.1437416952175716,3.244734992956871,6.030192269042465
